상호명,상가업소번호,지점명,건물명,경도,위도
오시록헌,26330254,,,126.232001,33.38779229
오시리,23336584,,,126.5885696,33.52726505
오시리식당,16064937,,,126.5885696,33.52726505
오시엔,26327241,,,126.5299445,33.49802122
오시오,17005225,,,126.5615027,33.24695456
오식당,16069548,,,126.5078887,33.50529468
오신식품,12257853,,,126.2646122,33.41563245
오썸팜그림,25364636,,,126.9130857,33.45374667
오씨농장,24912243,,,126.6197774,33.25728036
오씨상회,12259468,,,126.5283709,33.51278833
오아시스,23147053,,,126.4916007,33.4907084
오아시스,20252810,,오아시스,126.511352,33.25253131
오아시스,26331815,,,126.642458,33.26737578
오아시스단란주점,15997294,,이가네식당,126.5602509,33.2467327
오아시스레스토랑,21956649,,오아시스,126.511352,33.25253131
오아시스민박,25578586,,,126.5113141,33.25223333
오아시스에어컨,28458139,,,126.5567984,33.26485113
오아시스플라워꽃백화점,21437508,,,126.4741871,33.49092794
오아시스호프,25401843,,,126.5113141,33.25223333
오아시스휴양펜션,23222400,,,126.5993134,33.2666267
오아일랜드,12657774,,,126.9650697,33.51172481
오아일랜드,14237134,,,126.9650909,33.51175204
오알,17094096,,,126.4766035,33.48750468
오야짬뽕,25292672,,,126.5915702,33.49156952
오양손칼국수,16593375,,,126.5182329,33.49697112
오에스케터링,12330970,,,126.4132704,33.48586239
오엑스피씨,17003079,,주립빌딩,126.4751164,33.48947884
오엔씨,20246714,,,126.564418,33.45723218
오엔케이,25161939,,,126.5387192,33.49135419
오엘이에프커피,16603403,,,126.6334657,33.49396805
오여사네밥술집,16420358,,,126.5387301,33.49710638
오연초밥,9007890,,,126.5305022,33.51404879
오오야마,26321369,,,126.5314069,33.49872376
오오카제,24980032,,투다리,126.5595912,33.25227899
오온,17101620,,,126.5436433,33.49288174
오운커피,17032803,,,126.5413438,33.47022508
오월애스킨,15958591,,,126.5848061,33.52172247
오월의꽃무인카페,25879227,,,126.2674277,33.31976537
오월의꽃피자파스타,16774015,,,126.4722894,33.50891781
오유,25014380,,,126.5284715,33.50112318
오유헤어,12650341,,노형삼환1차아파트,126.4801344,33.48802587
오육갈비,25559789,,,126.5617971,33.26435006
오육공팔,17150883,,,126.2776855,33.42756174
오은미뷰티샵,9921775,,인산빌딩,126.4763631,33.48894423
오은미스킨케어,23001580,,인산빌딩,126.4763631,33.48894423
오은영헤어,16147314,,,126.5664636,33.52306223
오은화헤어하우스,12110523,,,126.4311684,33.48676646
오은화헤어하우스,26328977,,,126.4473877,33.48287765
오이디오339,17103238,,,126.4317638,33.49372501
오이마켓그릴,21772429,하얏트리젠시제주,,126.4056353,33.24415231
오이제해장국,26321443,,송원빌딩,126.522259,33.51207545
오인식품,20275513,,승진답례품,126.5682291,33.24901573
오일공구,16227412,,,126.4737643,33.49356432
오일등식당,20327326,,,126.4653862,33.50429762
오일러수학교습소,22870324,,,126.4724697,33.48517282
오일삼삼식당,21836553,,,126.5277532,33.49397418
오일석유,23999119,,,126.5194807,33.50268397
오일식당,20513668,,,126.4749482,33.49723024
오일장공예사,21596643,,,126.4793226,33.49384003
오일장낚시,24334942,,,126.445759,33.49394644
오일장떡볶이,11798674,,,126.5260774,33.51158
오일장떡볶이,16001117,,,126.5274009,33.51223586
오일장떡볶이,12268323,,동문공설시장,126.5282969,33.51207521
오일장맛나식당,20343847,,,126.5733529,33.26651183
오일장미옥이네,16950117,,,126.4804382,33.48972454
오일장반점,15984062,,마라도식당,126.2473703,33.21975398
오일장보쌈,25431274,,,126.5370215,33.49248818
오일장성미식당,20423338,,,126.4749482,33.49723024
오일장식자재,24911352,,,126.5296403,33.49755781
오일장약초,26330371,,,126.5738154,33.26777038
오일장어머니식당,20503946,,,126.5733529,33.26651183
오일장열쇠,24800888,,,126.4791601,33.49390114
오일장오뚜기식당,20293346,,,126.4749482,33.49723024
오일장자원,16754270,,,126.476709,33.49745926
오일장제골집,21472611,,,126.5313133,33.50362721
오일장축산물도매센타,24332476,,,126.4731,33.49646819
오일플러스,16365533,,,126.6978102,33.44179098
오자물,25366038,,,126.27235,33.39946765
오장수야식,26328321,,,126.5267003,33.49451163
오정마트,26328069,,,126.5281684,33.49995655
오정슈퍼,24517542,,,126.5281684,33.49995655
오정아음악학원,21650124,,,126.5747092,33.25701536
오정카센타,21658538,,오정카센터,126.9122528,33.45239594
오정카센터,24051166,,,126.9092097,33.46006013
오제이,24957055,,외도동에코그린빌3차,126.4340527,33.49031001
오제이상사,24921062,,아라인빌아파트,126.5568971,33.45608099
오제주,25362466,,,126.5870907,33.47320733
오젠,12103053,,금강빌딩,126.5422678,33.50368447
오젠,20340670,,,126.2929697,33.21357219
오젠정식,12523298,,,126.610571,33.46743212
오조리비앤비,12054147,,,126.9160881,33.45795654
오조리어촌계,16000439,,오조해녀의집,126.9223534,33.46973238
오조리의하루,16992017,,,126.9130711,33.46526039
오조리카페앤라운지,11802091,,,126.9158399,33.45801748
오조리카페앤라운지,25222678,,,126.9160881,33.45795654
오조마을돌담쉼팡,12044205,,,126.9154078,33.46075466
오조삼춘,12601445,,,126.9349857,33.46515306
오조파스타앤피자,25341720,,,126.9156695,33.45096522
오주,11833459,,,126.5339619,33.49525591
오주,23423665,,,126.5345267,33.49558716
오주,23702800,연동점,연동위더스빌,126.4990738,33.48539875
오죽횟집,25622341,,,126.4976473,33.49198997
오즈,23267902,,,126.531288,33.50194097
오즈,24853553,,반석아파트,126.8283114,33.32113789
오즈석사태권도,25606689,,,126.4687489,33.48323361
오즈스포츠스쿨,24434979,,,126.4687489,33.48323361
오즈시스템,24311742,,,126.4026553,33.46452141
오즈태권도1관,22600508,,,126.489679,33.48116442
오즈태권도3관,12194042,,아라빌딩,126.5498122,33.47461598
오지엽기떡볶이,15990121,,우진맨션,126.5384827,33.50350464
오지의마법사,12527123,,,126.883525,33.50092759
오지하우스,17252548,제주본점,,126.5278061,33.49847367
오지하우스,17250271,신제주점,,126.4754885,33.4891228
오지힐,16640108,,너울빌리지,126.1934114,33.36275088
오직유헤어,16217567,,삼광빌딩,126.5809902,33.51348345
오직유헤어,12100881,,,126.5419365,33.46951981
오짜장,25664136,,,126.434187,33.48882413
오짱,23256085,제주점,,126.4920755,33.48504331
오창현수학교습소,16443579,,하나빌딩,126.4823808,33.48137278
오천냥화장품,20879091,,,126.5242079,33.50759083
오치비,12095393,,,126.5470595,33.49514874
오카라,21402786,,,126.4892468,33.48684806
오카리나제주공방,24449514,,,126.5136535,33.50487713
오카브II안경원,24336403,,아라인빌아파트,126.5568971,33.45608099
오캄,16084978,,,126.5094041,33.47150398
오캄커피,16086099,,희봉빌라,126.5318451,33.49954037
오케이,26332344,,수영빌딩,126.4924319,33.48558859
오케이,23098597,,,126.5134509,33.49847355
오케이가스상사,21670082,,오케이가스상사,126.6125861,33.26006748
오케이방역,23484033,,,126.4039386,33.46082353
오케이스크린,17014422,,,126.475081,33.47860551
오케이안마원,21438684,,수영빌딩,126.4924319,33.48558859
오케이안마원,21669323,,새마을금고제주연수원,126.3940834,33.41368893
오케이투,25684497,,,126.5140631,33.50673027
오케이투,20351416,,,126.5161634,33.50852252
오케이편의점,25160760,,,126.3522206,33.2894634
오케이플라워,24308847,,,126.5364615,33.51297435
오케이피시방,16306651,외도1동점,,126.4317833,33.48608004
오케이환경,12431237,,,126.4039386,33.46082353
오쿠다,16741950,공항점,,126.5100739,33.50275151
오쿠다,16140406,,,126.5358996,33.48690319
오쿠치나,14527397,,해뜨는집펜션,126.9225656,33.46910308
오크라,16749637,,,126.8202347,33.36418676
오크라,11955488,,,126.4861196,33.48909987
오크라,24445920,,한두빌라,126.4729363,33.48434012
오크라리조트,16132519,,,126.820021,33.36410358
오크레스토랑,23280257,,호텔빠레브,126.5067189,33.25237658
오클랑옵서,12070337,,,126.9212722,33.43802152
오클래식,23156632,,,126.5389324,33.51132659
오클리1001안경주점,28518715,1001안경주점,인산빌딩,126.4763631,33.48894423
오클리스카이힐점,28518541,스카이힐점,스카이힐골프장,126.4053347,33.28726223
오키나와,20616926,,,126.479427,33.47863187
오키나와일식,25856843,,,126.479427,33.47863187
오키니,17065605,,,126.4881861,33.47729652
오타쿠,25364042,,,126.529891,33.49927378
오타쿠,16641649,,,126.5325239,33.50076554
오태식해바라기치킨,16654375,서귀포점,,126.562705,33.25085441
오태식해바라기치킨,16728435,애월점,,126.3639487,33.47791845
오태식해바라기치킨,16691581,한림점,한림주공아파트,126.265966,33.41891495
오태식해바라기치킨,16677604,신시가지점,서귀포강정골드클래스,126.5004542,33.25288723
오태식해바라기치킨,16955748,신제주지대한점,,126.4946628,33.49345937
오태식해바라기치킨,16696865,중문점,,126.424956,33.25270216
오태식해바라기치킨,16690540,도남점,,126.5257361,33.49807039
오태식해바라기치킨,17125150,중앙여고점,,126.5421938,33.48948378
오태식해바라기치킨,16434679,노형점,,126.4737415,33.48689245
오태식해바라기치킨,17264478,제주아연점,,126.5042035,33.47302809
오태식해바라기치킨,16984897,화북삼양점,,126.5658597,33.51921452
오태식해바라기치킨,17431749,한라대점,,126.4803248,33.47650616
오태식해바라기치킨앤존맛탱,17173550,,,126.3649015,33.47759745
오태식해바라기치킨앤최강포차정실점,16682483,,,126.5042035,33.47302809
오태식해바라기치킨조천읍점,17088965,,,126.6206755,33.53371248
오토랜드,21643749,,상모오토바이,126.2608343,33.22341396
오토매니아,24449519,,,126.485241,33.48517633
오토뱅크,21681761,,,126.5218407,33.50186467
오토오아시스,21672522,외도점,,126.4278337,33.48612916
오토오아시스,21403086,제주그린점,그린주유소,126.5370067,33.49656312
오토케어샵,24369229,,,126.4860082,33.48560944
오토케어샵,16480558,,,126.430149,33.48422918
오투,25234612,,,126.4895252,33.4863015
오투미장,26323292,,정든마을3단지,126.4724852,33.49042013
오투샵,24936887,,,126.5326634,33.51035092
오투수학교습소,21444110,,백산빌딩,126.4855882,33.48130383
오투스튜디오,24334447,,다솜빌라,126.528717,33.49043343
오투컴퍼니,24390851,,준영푸른빌,126.4870489,33.4863975
오투크리닝,25714068,,,126.5348119,33.4888738
오투피시존,4453984,,,126.5126646,33.50984193
오트라베즈네일,16557720,,,126.5576038,33.51403377
오트라베즈네일,16386408,,그랑펠리스,126.5424938,33.50432725
오트팩토리,17075283,,제주트리뷰아일랜트오피스텔,126.5258803,33.50479784
오티움,26329785,,,126.8681715,33.52130013
오파,20760678,,,126.4895061,33.48554395
오페라,26329883,,,126.4900991,33.48113348
오페라,24639844,,정성빌딩,126.5731296,33.51960502
오페라,20345796,,,126.5430459,33.50284615
오프다이닝,17070185,,,126.8610948,33.52246146
오픈박스,17250938,,,126.5605208,33.50492571
오피스넥스제주점,12613915,제주점,,126.431191,33.48729866
오피스문구,24624225,,,126.5399476,33.50663234
오피스알파,16203897,인잉글리쉬,대유대림아파트,126.5516721,33.50312761
오피스알파,15963571,제주한라점,,126.4874871,33.47790106
오피스알파,16317534,,,126.571703,33.51930008
오피스알파,16158781,수학교습소,,126.4780332,33.48881149
오피스알파,24384698,제주한림점,,126.2652513,33.41484803
오피스알파,16207845,제주법원점,,126.5379258,33.49310291
오피스알파제주대리점,28502443,제주대리점,,126.5222488,33.51140817
오피스알파제주성산점,12614000,제주성산점,,126.9152337,33.44882453
오피스알파제주점,12514792,제주점,인천문화당이도점,126.538198,33.48650658
오피스앤커피,16984975,,,126.5668198,33.46618566
오피스-엠,25022673,,,126.4637401,33.48843675
오피스웨이,21467837,,,126.487122,33.49270937
오-피스제주,16378458,,,126.6310105,33.53303377
오필라테스,12556563,,,126.4824788,33.48439423
오하레,16992276,,,126.4767202,33.48145659
오하효,16739714,,탐라수퍼,126.6178162,33.25915198
오행생식원,21584939,,,126.4780332,33.48881149
오향보쌈,25819681,,,126.6429463,33.5346167
오현개발,16083818,,,126.5373294,33.49017476
오현낚시,21630094,,,126.5120364,33.23747368
오현돼지불백,23196594,,,126.5296603,33.51100952
오현서점,21535939,,,126.5578033,33.51563188
오현헤어갤러리,9925304,,,126.5568327,33.51509766
오형,24776789,,,126.7953862,33.3841176
오형,23130862,,,126.5248927,33.5103578
오형제,16447798,,,126.1970456,33.33968838
오형제갈비냉면,25683201,,,126.5200606,33.49643399
오효정코어필라테스,14263984,,,126.537576,33.49854429
오후,11877849,,,126.5245283,33.51280573
오후새우시,17098472,,,126.5218158,33.50585834
오후여섯시,23464952,,,126.3077431,33.45216396
오후키친,15986702,,,126.5681578,33.47705619
오후파티,20263040,,,126.5704263,33.25905794
오휘,16688934,카운셀러,,126.4974045,33.48548671
오휘화장품,27259539,,,126.483727,33.4862397
옥,20513678,,,126.5270141,33.5033057
옥기린단란주점,20414803,,,126.5668613,33.24866638
옥돈지,20251010,,,126.5382532,33.51587152
옥돌바베큐치킨,23039179,,,126.4610761,33.25695016
옥돔식당,26334280,,,126.2496793,33.22014711
옥륜여관,15738820,,,126.5282553,33.4999125
옥림,16417484,,,126.8672873,33.4362689
옥만이네,12567763,,,126.2634878,33.4164912
옥미아구찜,11917471,,,126.4254298,33.25201394
옥분상회,16627478,,하나머리방,126.7180139,33.28012448
옥분식,17040520,,,126.6619918,33.54294726
옥산가,25117084,제주점,,126.4910378,33.48966475
옥산가찜찔방,25806217,,태흥장식,126.5649574,33.25026733
옥성식당,12259495,,,126.5280599,33.50319191
옥성카포스,24318327,,,126.5360901,33.50882272
옥송미용실,25704389,,,126.4807979,33.49254184
옥순이김밥,17076082,,,126.5876577,33.49329209
옥스코인노래연습장,16763744,제주연동점,,126.4909246,33.48750862
옥스펍,17046173,,더프라임시티,126.4266813,33.25223715
옥슨,23126444,,,126.4937551,33.49181649
옥슨세탁소,16364689,,,126.5581307,33.25169405
옥심청과,24866001,,,126.4749482,33.49723024
옥심청과,16246352,,,126.4330623,33.49212765
옥윤도자기,24333003,,,126.4749482,33.49723024
옥이네푸드,16427757,,,126.489593,33.48797924
옥자네국수,26322094,,일도대림1차아파트,126.550654,33.50093389
옥자네매운조림,23358698,,왕미용실,126.2537099,33.22188968
옥자상회,12261281,,,126.5283709,33.51278833
옥진분식,21901878,,상우주택,126.5161319,33.51288574
옥진수산,26329671,,,126.5669905,33.5204808
옥진주단,12266585,,,126.5283709,33.51278833
옥천,27278645,,,126.5280516,33.51194608
옥토공인중개사사무소,21500680,,우리들의원,126.423048,33.25199277
옥토끼귀금속,15735546,,,126.5184341,33.51231826
옥토끼보석,21656196,,,126.5185631,33.51232882
옥토퍼시하우스,28507538,,,126.4583514,33.50228995
옥헤어샵,25289728,,,126.5868374,33.52390043
옥헤어샵,20795660,,,126.5862908,33.52176647
옥호이용원,22989851,,옥호이용원,126.3359887,33.24706256
옥화네포차,20296920,,,126.4905072,33.484898
옥화다방,11970940,,,126.5329655,33.50265506
옥화장,12623497,,,126.6849882,33.54873842
옥희농장,25368096,,,126.2467955,33.32047659
옥희미용실,25415090,,카펫룸큐빅,126.7193498,33.27905629
온가족쌈밥,25883102,,,126.4314428,33.4864634
온기,16115006,,,126.5467928,33.49501038
온기칼국수,16627113,,,126.467926,33.49513311
온기칼국수예,16974311,,,126.467926,33.49513311
온네일,16305350,,,126.5413589,33.47702317
온네일,16267768,,,126.833205,33.32464625
온누리,24869536,,성환아파트,126.5289927,33.49639611
온누리,23099556,,대원빌라,126.4752009,33.48526957
온누리건강원,25701175,,,126.5419963,33.49741533
온누리광고기획,21632548,,온누리광고기획,126.3333291,33.24699088
온누리농원,25091820,,,126.7279079,33.31954625
온누리반점,28484246,,,126.5162972,33.50824464
온누리베이커리,21888601,,온누리베이커리,126.2543421,33.22246654
온누리빵집,16293336,,,126.2543421,33.22246654
온누리식육점,15762476,,정든마을1단지,126.4744203,33.4886769
온누리어린이집,21709588,,동홍3주공아파트,126.5742768,33.24994175
온누리어린이집,21657018,,,126.5154492,33.49046451
온누리음악학원,21685831,,,126.6188867,33.53314258
온누리이용원,14175531,,대원빌라,126.4752009,33.48526957
온누리인쇄문화사,21494473,,,126.5317531,33.4954281
온누리카,21526200,,킹스토어,126.3932901,33.26442332
온누리카서비스,24420155,,,126.3278286,33.46361567
온누리카서비스,21666734,,,126.2782386,33.43494401
온니원펄슨,23383065,,한신오피스텔,126.4846535,33.48864019
온니원펄슨엠,15979610,,,126.4797868,33.47650858
온다,23419652,,,126.1835571,33.35717985
온달해장국,22973034,,,126.1796909,33.30394175
온담LED상사,16656581,,발트하임2차,126.6015149,33.4921059
온담국수,16731311,,,126.4960074,33.50592635
온더로드민박,26326913,,,126.5529953,33.51350218
온도라,16420824,,,126.4892758,33.47712048
온동네국수,11793340,,,126.5231519,33.49942803
온동네빵파티,22578694,,,126.5351261,33.49641468
온동네식당,25377462,,,126.5293883,33.51308892
온드림제주에스엔피,16753901,,오토SMP,126.5914132,33.28005264
온뜨레,16244508,,연동태림아파트,126.4889566,33.48682649
온로드샵,16483997,,,126.5446508,33.50147658
온룸,24769711,,,126.5290192,33.49992158
온리원헤어,16298203,,,126.4741028,33.48469708
온리유매니지먼트,16221130,,,126.2840089,33.29121785
온리유매니지먼트,16385258,,,126.274415,33.27905821
온리포토,24296936,,삼덕프라자,126.4897385,33.48703437
온새미로살롱헤어,16337796,,,126.8513148,33.42587046
온새미로천연공방,24986639,,대원빌라2차,126.4880256,33.49272942
온새미로홈케어,16718174,,,126.5351881,33.48889628
온앤오프,20307949,,세인트포콘도,126.7357807,33.51831558
온에어PC방제주본점,12461439,제주본점,동서연동타워,126.4869295,33.48955154
온에어PC방제주외도점,12327418,제주외도점,,126.430766,33.48819484
온에어PC방한라대점,12339649,한라대점,,126.4792555,33.47613242
온에어피시방,17094780,제주함덕점,,126.6665427,33.5417702
온에어피씨방한라대,17062569,2호점,,126.4784917,33.47613206
온오프,16068298,,,126.9613961,33.51290225
온유통,24346710,,,126.3192427,33.46485185
온정떡방,16404831,,,126.5251246,33.51255137
온정세탁,25534744,,,126.4246649,33.25218457
온천가든,9121356,,온천가든,126.7476535,33.31908868
온천농수산직판장,25007902,,,126.2976887,33.25012337
온천무인쉼터,23489386,,,126.2976887,33.25012337
온천탕,25754275,,온천탕,126.561843,33.24583148
온평24시편의점,25718672,,온평코사마트,126.9017403,33.40659938
온평꽃돈숯불구이,16734843,,,126.9047067,33.39894363
온평리,12045933,,온평리사무소,126.9002269,33.40811876
온평리어촌계,26332063,,온평어촌계소라의성,126.9037132,33.40101765
온평리어촌계,11951945,,어촌계운영민박,126.9040054,33.40086695
온평바다한그릇,16602850,,,126.9051499,33.39874918
온평생활개선,20231545,,,126.9054385,33.39287303
온평식육점,25631497,,온평식육점,126.9016413,33.40677883
온평오션스퀘어,16084527,,,126.908934,33.41334399
온평용머리농수산물식당,20565582,,,126.9051499,33.39874918
온평지업사,21698387,,,126.8985406,33.41054724
온평포구식당,20237366,,,126.9035699,33.40130491
온헤어,16408873,,도남우주아파트,126.5313362,33.4914382
온헤어샵,23203428,,주공2아파트,126.5337068,33.49124088
온헤어샵,15986318,,제주삼화사랑으로부영5차,126.5860838,33.51927575
온호,16511886,,,126.5353303,33.50153804
올길농수산물,24655238,,,126.3044048,33.27516148
올나이트횟집,21932917,,,126.4904501,33.4863308
올댓,26322974,,,126.5284309,33.51624206
올댓기타,20794169,,,126.5338498,33.50254832
올댓에프앤비,16173371,,,126.2294631,33.26098096
올댓에프앤비,14237910,,,126.5275108,33.46251531
올드,16130761,,,126.6883968,33.54549278
올드마켓커피,26324255,,,126.3756797,33.2342259
올드북촌,16098082,,,126.6883968,33.54549278
올드상하이,25610370,,티엘씨레저주식회사,126.4939567,33.49011498
올드소울,17011685,,,126.5588978,33.4482695
올드앤뉴,17067617,,나이키,126.5623842,33.24751473
올떡볶이제주한라점,25727487,제주한라점,,126.4874917,33.47825273
올띠,16740872,남녕점,노형운학연립주택,126.4793484,33.49174871
올라,20791351,,,126.6721304,33.54248841
올라올라,16433384,,,126.4485558,33.49761479
올라인셰프,12341868,,,126.9004379,33.5149368
올라잇필라테스,16665603,,,126.41526,33.48236276
올라타코,15978862,,,126.276818,33.27966855
올래가든,21828598,,,126.451551,33.49680479
올래각재기,12487832,,,126.3037858,33.2438867
올래국수,16116796,서귀포점,,126.5615027,33.24695456
올래당구장,24987249,,,126.6699014,33.54110309
올래돌전복,12335317,,,126.2660049,33.43534151
올래마트,24818684,,뉴제주공인중개사무소,126.9225444,33.43689652
올래모텔,16015874,,허니모텔,126.5634999,33.24752763
올래어촌,20568972,,,126.451551,33.49680479
올래정보통신,24430379,,,126.4333728,33.49221272
올래정육,17190890,,,126.4771147,33.49210895
올래축산육가공,24980629,,,126.493678,33.23566587
올래파이,6675671,,,126.4909232,33.48014278
올래흑정육식당,16011411,,,126.8022568,33.38467999
올랜드공인중개사사무소,11796110,,,126.5954523,33.243655
올랫거리정식,11963844,,,126.3230993,33.43437777
올랭이와물꾸럭,20589048,,,126.2529107,33.22108508
올랭이와물꾸럭,26325628,,,126.2538742,33.22117975
올랭이와물꾸럭,23209613,,신도빌딩,126.5418254,33.50311127
올레1프로방스민박,15754978,,광령J주택,126.4342549,33.43000699
올레21공인중개사,21435386,,제원아파트,126.4890434,33.48802663
올레가바당횟집,25755499,,,126.4887015,33.51822494
올레고을,20767002,,,126.557519,33.25626714
올레국수,25709522,,,126.8432169,33.3252989
올레길,23060049,,,126.7178815,33.27816657
올레길농산물,25845341,,,126.5298021,33.24396916
올레길다방,26330016,,꼼빠니아,126.5663401,33.24838989
올레길설렁탕,20260430,,24시소주타운,126.7212879,33.27939182
올레길식당,21951036,,올레길식당민박,126.2692173,33.17354793
올레길해녀의집,20275046,,,126.9099775,33.47606181
올레길해녀의집,9121773,,,126.9033535,33.40398086
올레길회센타,25306416,,,126.3324966,33.24619535
올레길회센타,12637837,,,126.3350102,33.25170159
올레꾼단지민박,22068323,,,126.4147257,33.25530397
올레꿀빵,26329586,,노랑꽃방,126.5605196,33.25783466
올레꿀빵,21892738,,혁신부동산중개사무소,126.514211,33.24782306
올레냉면,16243389,,,126.4704507,33.48190228
올레노래연습장,21801140,,,126.4321738,33.48709473
올레농수산,26325934,,,126.5280526,33.51252309
올레농수산,9929310,,,126.4739019,33.49246611
올레담,12051579,,영도제나빌,126.5411085,33.50478878
올레당구장,20779774,,,126.5240566,33.51142972
올레돔베낭길휴게소,23112570,,,126.5315872,33.24180836
올레들영가게,22499296,,올레들영가게,126.5900871,33.26638717
올레똘랭이민박,28504192,,상동산식당,126.5128995,33.23655534
올레렌트카,21433851,,,126.4475003,33.48139149
올레렌트카,12565405,,,126.4475202,33.48208594
올레마켓,16500887,,,126.5251246,33.51255137
올레마켓,11782953,,,126.5250726,33.51181147
올레마트,24296378,,,126.513973,33.23842548
올레막꼴리,23270242,,왕십리곱창,126.5638661,33.2474417
올레막창,9929279,,모자이크호프,126.423433,33.25146572
올레막창,23503310,,,126.4744954,33.48500845
올레메타코드미술학원,26323498,,,126.5362034,33.49250556
올레명가,9929362,,,126.3314808,33.46724402
올레무인텔,26326449,,,126.6755301,33.42390159
올레미니곰탕,23470723,,문경포목상회,126.9148476,33.45046213
올레민박,26329099,,제주민박,126.9026307,33.40247775
올레민박,26327884,,,126.4531275,33.47592625
올레바이크,26328736,,해성파크텔,126.4214014,33.25226039
올레방역,11864766,,,126.3932909,33.4677722
올레백반,16017132,,,126.3357787,33.24002747
올레분식,12544715,,,126.2657996,33.42296053
올레사랑렌트카,11858979,,,126.5065696,33.50001362
올레수산회센터,26331399,,어풍횟집,126.5630492,33.24883878
올레쉼터,25786300,,,126.9597118,33.49353911
올레식품,11906775,,,126.5218715,33.4892881
올레실내포장마차,12034324,,,126.2942293,33.96252825
올레씽크,14172201,,,126.4208344,33.43721163
올레아카데미학원,24977632,,혜성무지개타운,126.5421252,33.49614562
올레예촌국수,23193342,,대유맨션,126.5362034,33.50017797
올레오래농수산,24656715,,,126.48094,33.25010786
올레오피스,12591348,,경산빌딩,126.471593,33.48057304
올레요커피,20248706,,,126.5062385,33.23583538
올레웨딩커뮤니케이션즈,24737971,,,126.4666671,33.5018432
올레웰빙찻집,20266159,,김밥천국,126.2526097,33.22165786
올레일품,25529899,,,126.5676166,33.2457809
올레일품,9121843,,,126.5675792,33.24610505
올레자동차외형복원,24536890,,,126.5740424,33.2571069
올레자매밥집,23390786,,,126.5656466,33.24289106
올레전기조명,21504564,,,126.4858597,33.4935234
올레정식,22565066,,,126.9083693,33.44986428
올레정육마트,12088703,,,126.5137495,33.23831462
올레조명전기,25830456,,,126.4858597,33.4935234
올레종합장식,24324217,,금광기전,126.5586505,33.26316857
올레집,11935052,,전통초가양반집,126.8061879,33.39980211
올레집,21544973,,,126.8015079,33.38599815
올레청정,25309271,,,126.4836108,33.47438265
올레초밥,17267062,,,126.5625664,33.24949137
올레축산물판매장,24544187,,,126.513973,33.23842548
올레친구,26322314,,,126.2898128,33.20879559
올레카페,16580009,,,126.2289383,33.40526543
올레커피,25861878,롯데시네마점,노형타워,126.4783548,33.4858042
올레커피,20565283,,홈플러스서귀포점,126.5599934,33.26047029
올레커피교육센터,20729460,,,126.5235882,33.5085932
올레커피컴퍼니,12562190,,신해빌딩,126.5387531,33.48997518
올레컴퓨터,24802369,,대유상가,126.552948,33.5014746
올레코사마트,24642186,,,126.477604,33.23642586
올레코지하우스,26322753,,,126.2769754,33.44064222
올레타일,17202087,,,126.5071611,33.25603339
올레통신,21573722,,제이빌딩,126.4852269,33.48166004
올레통신,16335856,,,126.542315,33.49252352
올레포차,16510262,,모자이크호프,126.423433,33.25146572
올레풍경,21650246,,하늘그린,126.5350947,33.49252852
올레풍차,22847779,,올레풍차게스트하우스,126.3660736,33.23791377
올레프로방스펜션,28510118,,광령J주택,126.4342549,33.43000699
올레플라멩코컴퍼니,12431810,,,126.5361322,33.49290141
올레피씨닷컴,21657458,,,126.5168119,33.50457239
올레하늘정원민박,26327379,,,126.7793452,33.51351422
올레하르방순대,16016931,,,126.4778581,33.23600521
올레하우스2,26327742,,,126.2996233,33.24940154
올레하우스민박,26328598,,,126.7784985,33.51326244
올레하우스바베큐,9121877,,,126.2996233,33.24940154
올레할인마트,25788340,,,126.5137495,33.23831462
올레해오름,23024583,,,126.4333142,33.43209577
올레향,12063377,,,126.2547948,33.33075871
올레향짬뽕집,25251898,,,126.6371712,33.53628432
올레휴,16147405,,,126.5608286,33.24880408
올렛거리,16050504,,,126.3233923,33.43479645
올리다버거,17240216,,,126.521723,33.50878734
올리버,24652371,,,126.5438285,33.50238653
올리베티JCB,27274285,,롯데마트,126.481889,33.48243061
올리브,20747712,,,126.526879,33.5036557
올리브,26321935,,투다리,126.5595912,33.25227899
올리브,23326174,,,126.5279873,33.50175754
올리브나무어린이집,27813132,,,126.5034462,33.49641473
올리브네,16560244,,,126.1836324,33.3509694
올리브노래방,26322601,,,126.4885963,33.48155693
올리브덴탈,24545642,,,126.5082744,33.49661721
올리브떡볶이,25870337,제주본점,,126.5373506,33.4921134
올리브미용실,23153230,,동서컴퓨터세탁,126.8327521,33.32558872
올리브베이커리,21870154,,,126.4900599,33.48029454
올리브생돈까스,11883293,,,126.4907716,33.48391851
올리브안경갤러리,26324797,,,126.5195783,33.50011566
올리브영,16119166,제주대학병원점,,126.5468986,33.46870355
올리브영,16118443,서귀포강정지구점,,126.50374,33.25275551
올리브영,23159546,제주연동점,,126.4903844,33.49011659
올리브영,16597046,제주하귀점,,126.4087066,33.4841991
올리브영,16309191,제주월랑로점,,126.4754885,33.4891228
올리브영,17081237,제주동문시장점,,126.5260019,33.51285934
올리브영,23370519,제주시청점,아남빌딩,126.5307469,33.49893231
올리브영,23418919,제주노형점,에코트윈,126.4817741,33.48161779
올리브영제주중앙지하점,12075606,제주중앙지하점,,126.5245283,33.51280573
올리브펍앤카페,16023455,,,126.3943206,33.2667537
올리비아,20743065,,,126.5263636,33.50041293
